2011,1,7.7,1.7,9,91.2
2011,2,7.9,3.0,7,62.6
2011,3,11.4,4.1,4,59.4
2011,4,14.3,6.1,0,39.8
2011,5,16.1,8.7,0,49.0
2011,6,20.1,11.7,0,58.6
2011,7,19.5,13.8,0,233.0
2011,8,19.6,13.8,0,54.2
2011,9,18.2,11.2,0,36.2
2011,10,16.1,9.6,0,93.8
2011,11,12.7,7.7,0,190.2
2011,12,8.0,2.4,6,92.6
2012,1,6.3,-0.3,15,64.6
2012,2,7.7,2.1,7,58.2
2012,3,10.6,3.0,6,52.6
2012,4,14.4,5.0,0,27.2
2012,5,15.8,7.4,0,49.4
2012,6,19.9,11.1,0,20.4
2012,7,20.3,14.0,0,100.2
2012,8,19.4,12.8,0,105.2
2012,9,18.3,11.1,0,69.4
2012,10,15.4,7.8,1,89.8
2012,11,10.1,4.0,6,115.6
2012,12,5.4,-2.5,22,31.2
2013,1,7.8,2.2,10,100.0
2013,2,10.7,5.4,1,54.4
2013,3,12.3,3.2,8,24.2
2013,4,17.4,7.5,0,10.0
2013,5,16.4,9.4,0,44.6
2013,6,17.8,10.9,0,87.4
2013,7,19.6,12.4,0,78.4
2013,8,19.0,12.5,0,90.0
2013,9,19.1,12.7,0,68.6
2013,10,16.7,10.5,0,99.4
2013,11,13.9,8.2,0,46.6
2013,12,10.5,6.1,0,156.6
2014,1,9.8,4.8,4,78.2
2014,2,8.6,2.8,11,43.4
2014,3,13.6,4.9,0,17.8
2014,4,11.5,4.9,1,124.2
2014,5,16.1,8.3,0,55.6
2014,6,17.5,11.6,0,160.0
2014,7,18.7,12.5,0,114.6
2014,8,20.3,14.4,0,102.6
2014,9,17.4,10.9,0,81.4
2014,10,14.4,8.4,0,169.4
2014,11,11.3,5.5,1,125.8
2014,12,10.0,4.1,6,197.0
2015,1,8.3,4.0,3,94.8
2015,2,7.7,2.5,4,58.6
2015,3,7.9,1.7,7,58.4
2015,4,11.5,4.8,3,32.8
2015,5,14.4,6.7,0,82.2
2015,6,18.2,11.1,0,21.2
2015,7,23.4,13.8,0,22.2
2015,8,20.7,13.9,0,83.2
2015,9,18.6,12.2,0,82.2
2015,10,16.7,11.3,0,135.5
2015,11,11.5,5.3,3,96.2
2015,12,11.1,4.5,1,142.4
2016,1,10.1,4.5,0,153.1
2016,2,10.1,4.7,0,144.9
2016,3,12.3,4.3,0,52.8
2016,4,14.3,7.1,0,71.3
2016,5,16.3,9.7,0,70.2
2016,6,20.1,11.9,0,77.2
2016,7,21.8,13.8,0,42.4
2016,8,19.3,12.7,0,118.0
2016,9,20.7,11.6,0,9.6
2016,10,16.9,11.0,0,90.2
2016,11,12.7,6.4,2,81.0
2016,12,10.1,4.2,3,85.3
2017,1,9.6,4.0,4,135.0
2017,2,8.4,2.4,7,79.0
2017,3,10.9,3.7,2,53.4
2017,4,14.9,6.1,0,23.0
2017,5,14.8,8.8,0,76.0
2017,6,18.3,10.9,0,44.4
2017,7,19.5,13.0,0,81.8
2017,8,19.8,12.4,0,132.4
2017,9,17.8,9.8,0,85.8
2017,10,15.8,8.8,0,64.4
2017,11,13.8,9.1,1,109.4
2017,12,13.5,9.5,0,122.2
2018,1,10.3,5.0,2,139.0
2018,2,9.3,3.4,5,83.2
2018,3,10.7,3.0,3,78.8
2018,4,12.6,5.0,2,38.6
2018,5,17.9,8.9,0,43.0
2018,6,18.9,12.7,0,103.2
2018,7,20.2,13.9,0,27.6
2018,8,20.9,13.8,0,62.0
2018,9,19.7,13.4,0,79.0
2018,10,15.2,8.0,0,32.0
2018,11,10.9,5.1,3,143.4
2018,12,10.6,4.8,3,45.8
2019,1,9.0,3.7,5,91.4
2019,2,10.3,5.2,0,54.0
2019,3,12.6,6.6,1,92.4
2019,4,13.6,5.7,1,25.2
2019,5,17.7,9.8,0,35.2
2019,6,20.2,12.7,0,60.2
2019,7,20.2,13.8,0,130.4
2019,8,19.6,12.9,0,86.2
2019,9,17.7,11.3,0,114.2
2019,10,16.2,11.4,0,50.2
2019,11,12.3,5.9,0,81.4
2019,12,10.2,4.9,0,116.0
