2011,1,5.8,-0.7,15,167.1
2011,2,5.5,0.8,11,35.1
2011,3,8.7,2.0,6,110.8
2011,4,12.5,3.5,6,78.6
2011,5,14.1,6.1,0,126.1
2011,6,18.2,9.0,0,99.9
2011,7,17.7,11.0,0,219.9
2011,8,17.8,11.1,0,140.7
2011,9,15.7,8.8,0,86.3
2011,10,13.9,6.9,3,126.6
2011,11,9.4,4.9,0,425.4
2011,12,5.2,-0.2,13,167.7
2012,1,3.4,-2.3,22,127.9
2012,2,4.8,-1.6,19,70.4
2012,3,8.7,0.8,16,102.0
2012,4,13.0,3.8,4,56.8
2012,5,14.2,4.7,4,71.5
2012,6,18.8,8.0,0,80.5
2012,7,17.3,11.9,0,209.3
2012,8,16.6,9.3,0,88.8
2012,9,16.3,8.7,1,181.2
2012,10,12.5,5.2,5,108.0
2012,11,7.1,0.5,11,154.9
2012,12,3.1,-3.7,23,82.6
2013,1,5.8,-0.3,16,191.4
2013,2,8.3,3.1,5,165.8
2013,3,10.3,1.4,12,35.5
