2011,1,7.9,3.4,3,151.8
2011,2,7.8,3.9,4,47.6
2011,3,9.3,4.3,1,88.3
2011,4,11.7,6.6,0,111.4
2011,5,13.3,7.3,0,94.0
2011,6,16.2,9.9,0,46.8
2011,7,16.8,11.6,0,101.2
2011,8,16.2,11.9,0,206.4
2011,9,15.1,10.9,0,72.4
2011,10,13.3,9.1,0,164.2
2011,11,10.2,5.9,0,239.8
2011,12,7.3,2.6,9,97.6
2012,1,6.3,1.4,11,72.8
2012,2,6.1,0.9,8,74.2
2012,3,8.7,3.3,3,53.9
2012,4,10.6,5.1,1,57.0
2012,5,12.3,6.8,0,51.8
2012,6,16.0,10.4,0,30.4
2012,7,16.1,11.4,0,129.0
2012,8,16.0,10.9,0,98.6
2012,9,15.2,11.3,0,108.2
2012,10,13.3,7.9,0,123.6
2012,11,8.4,3.2,2,140.4
2012,12,5.7,0.3,15,49.0
2013,1,7.8,3.2,4,100.0
2013,2,8.3,3.8,0,124.0
2013,3,9.1,5.0,0,63.8
2013,4,12.7,7.1,0,80.2
2013,5,13.1,7.9,0,158.2
2013,6,14.3,8.8,0,84.4
2013,7,15.8,10.4,0,50.8
2013,8,15.7,10.4,0,123.2
2013,9,15.1,10.8,0,165.0
2013,10,12.9,9.0,0,176.4
2013,11,11.9,8.0,0,121.6
2013,12,8.5,3.5,0,262.2
2014,1,8.2,4.5,0,137.8
2014,2,8.8,5.5,0,133.2
2014,3,10.5,6.5,0,43.4
2014,4,10.2,4.1,1,51.4
2014,5,13.5,6.9,0,56.6
2014,6,14.5,8.9,0,82.2
2014,7,15.5,10.3,0,82.8
2014,8,17.1,11.7,0,62.8
2014,9,14.2,9.7,0,98.0
2014,10,11.6,5.7,1,102.8
2014,11,9.4,5.2,0,163.0
2014,12,8.0,3.5,2,177.8
2015,1,7.5,4.5,0,140.4
2015,2,6.9,2.9,3,72.0
2015,3,7.0,1.9,5,25.0
2015,4,9.5,3.4,4,97.4
2015,5,11.8,6.3,0,92.4
2015,6,15.1,9.1,0,58.6
2015,7,17.7,11.9,0,48.0
2015,8,16.5,11.6,0,102.6
2015,9,15.1,10.4,0,109.7
2015,10,13.2,8.8,0,118.0
2015,11,9.7,4.9,0,126.8
2015,12,9.5,5.3,0,219.4
2016,1,7.9,4.4,0,187.4
2016,2,7.9,3.8,0,206.0
2016,3,9.4,4.9,0,100.6
2016,4,12.1,6.8,0,48.0
2016,5,13.3,8.3,0,110.0
2016,6,15.7,11.1,0,47.4
2016,7,17.7,12.2,0,118.2
2016,8,16.0,11.0,0,100.6
2016,9,16.1,10.9,0,27.0
2016,10,13.3,8.1,0,250.4
2016,11,11.4,7.1,0,128.4
2016,12,8.7,3.8,0,186.8
2017,1,7.6,2.6,3,177.6
2017,2,7.6,2.8,0,96.4
2017,3,8.8,3.8,0,140.6
2017,4,10.4,4.5,1,60.6
2017,5,11.3,6.3,0,123.4
2017,6,13.2,8.7,0,68.8
2017,7,15.1,9.9,0,165.8
2017,8,15.9,10.9,0,74.7
2017,9,14.7,10.3,0,40.9
2017,10,13.5,8.6,0,73.8
2017,11,10.7,6.4,0,189.6
2017,12,9.8,5.1,0,268.6
2018,1,8.0,4.0,1,186.2
2018,2,7.4,2.5,2,153.6
2018,3,8.9,4.4,0,92.4
2018,4,9.5,4.0,0,77.4
2018,5,14.3,7.6,0,60.2
2018,6,16.0,10.8,0,54.8
2018,7,15.7,11.0,0,144.8
2018,8,16.7,12.1,0,124.4
2018,9,15.8,11.4,0,137.4
2018,10,13.4,9.0,0,37.4
2018,11,9.7,4.6,2,117.0
2018,12,10.4,6.1,0,131.4
2019,1,8.6,4.9,1,83.4
2019,2,8.6,4.3,2,122.6
2019,3,9.9,4.7,0,103.6
2019,4,10.6,5.7,0,36.2
2019,5,14.6,8.0,0,55.8
2019,6,14.8,10.7,0,79.4
2019,7,16.4,10.9,0,115.8
2019,8,16.6,11.7,0,182.0
2019,9,15.0,10.2,0,132.6
2019,10,13.6,9.3,0,167.0
2019,11,9.4,4.7,0,129.4
2019,12,8.2,3.8,3,128.0
